,order_id,order_status,customer,order_date,order_quantity,sales,discount,discount_value,product_category,product_sub_category,order_year,order_month,discount_ratio
4143,16770,order finished,muhammed yedwab,2009-01-06,17,74120,0.03,2224.0,office supplies,pens & art supplies,2009,1,0.030005396654074475
4144,16802,order finished,nora price,2011-04-20,44,605180,0.05,30259.0,office supplies,paper,2011,4,0.05
4145,16961,order returned,tracy collins,2009-01-06,27,93720,0.06,5623.0,technology,computer peripherals,2009,1,0.05999786598378148
4146,17543,order finished,tracy collins,2012-05-25,1,31460,0.09,2831.0,office supplies,paper,2012,5,0.08998728544183089
4147,18055,order finished,maribeth schnelling,2010-02-04,3,39960,0.02,799.0,office supplies,paper,2010,2,0.019994994994994995
4148,20484,order finished,katherine hughes,2009-01-29,14,2245275,0.09,202075.0,technology,telephones & communication,2009,1,0.09000011134493548
4149,20579,order finished,jim epp,2012-10-01,16,2868172,0.1,286817.0,technology,telephones & communication,2012,10,0.09999993026917493
4150,20933,order finished,alan hwang,2012-08-26,45,4158948,0.05,207947.0,technology,telephones & communication,2012,8,0.049999903821831865
4151,21155,order finished,muhammed yedwab,2011-02-05,4,163560,0.07,11449.0,office supplies,paper,2011,2,0.06999877720714111
4152,21703,order finished,alan hwang,2009-03-02,3,24020,0.0,0.0,office supplies,labels,2009,3,0.0
4153,21731,order finished,liz mac kendrick,2011-11-26,26,3161140,0.08,252891.0,office supplies,appliances,2011,11,0.0799999367316854
4154,21799,order finished,lynn smith,2011-04-19,42,231980,0.05,11599.0,office supplies,pens & art supplies,2011,4,0.05
4155,21985,order finished,lynn smith,2009-08-26,1,511660,0.07,35816.0,furniture,chairs & chairmats,2009,8,0.06999960911542821
4156,22210,order finished,tracy collins,2011-09-19,37,2066880,0.1,206688.0,office supplies,paper,2011,9,0.1
4157,22628,order finished,lynn smith,2009-10-29,30,5903400,0.02,118068.0,furniture,chairs & chairmats,2009,10,0.02
4158,23106,order finished,liz mac kendrick,2010-10-20,35,50626680,0.05,2531334.0,technology,office machines,2010,10,0.05
4159,23360,order finished,jocasta rupert,2009-05-11,30,1025940,0.01,10259.0,office supplies,envelopes,2009,5,0.00999961011365187
4160,23809,order finished,nora price,2012-06-04,7,173220,0.1,17322.0,office supplies,binders & binder accessories,2012,6,0.1
4161,24870,order finished,jim epp,2009-04-24,38,2793160,0.03,83795.0,technology,computer peripherals,2009,4,0.030000071603488523
4162,25793,order finished,james galang,2012-04-07,27,6873542,0.04,274942.0,technology,telephones & communication,2012,4,0.04000004655532766
4163,26629,order finished,muhammed yedwab,2009-07-10,38,43912060,0.1,4391206.0,technology,copiers & fax,2009,7,0.1
4164,27875,order finished,muhammed yedwab,2010-03-26,5,129940,0.1,12994.0,office supplies,appliances,2010,3,0.1
4165,27879,order finished,anemone ratner,2010-02-26,44,1338020,0.08,107042.0,office supplies,envelopes,2010,2,0.08000029894919358
4166,28198,order finished,georgia rosenberg,2012-02-08,50,15407933,0.0,0.0,technology,telephones & communication,2012,2,0.0
4167,28583,order finished,jim epp,2009-11-12,25,11623440,0.03,348703.0,office supplies,binders & binder accessories,2009,11,0.029999982793389907
4168,28738,order finished,nora price,2012-08-10,2,47080,0.03,1412.0,office supplies,binders & binder accessories,2012,8,0.029991503823279524
4169,29120,order finished,james galang,2010-05-12,43,3354540,0.08,268363.0,office supplies,binders & binder accessories,2010,5,0.07999994037930686
4170,29504,order finished,richard bierner,2010-09-23,20,2970120,0.04,118805.0,furniture,bookcases,2010,9,0.04000006733734664
4171,30625,order finished,pauline johnson,2010-02-08,37,957880,0.04,38315.0,office supplies,binders & binder accessories,2010,2,0.039999791205578984
4172,31174,order finished,muhammed yedwab,2009-03-26,20,9041200,0.07,632884.0,office supplies,appliances,2009,3,0.07
4173,31302,order finished,jim epp,2012-08-01,41,9297280,0.04,371891.0,technology,computer peripherals,2012,8,0.039999978488332075
4174,31973,order finished,richard bierner,2011-05-12,15,809080,0.03,24272.0,furniture,chairs & chairmats,2011,5,0.02999950561131161
4175,32101,order finished,liz mac kendrick,2009-12-26,48,29134300,0.04,1165372.0,furniture,chairs & chairmats,2009,12,0.04
4176,32929,order finished,liz mac kendrick,2011-05-02,8,89120,0.05,4456.0,office supplies,envelopes,2011,5,0.05
4177,33414,order finished,phillina ober,2012-02-10,9,74440,0.03,2233.0,office supplies,pens & art supplies,2012,2,0.029997313272434174
4178,34596,order finished,james galang,2011-08-31,39,604180,0.05,30209.0,office supplies,binders & binder accessories,2011,8,0.05
4179,35457,order finished,georgia rosenberg,2009-12-07,45,6572540,0.02,131451.0,office supplies,appliances,2009,12,0.02000003042963603
4180,35940,order finished,james galang,2010-05-27,47,273260,0.03,8198.0,office supplies,labels,2010,5,0.030000731903681476
4181,37313,order finished,liz mac kendrick,2012-07-02,44,6608760,0.0,0.0,furniture,office furnishings,2012,7,0.0
4182,37348,order finished,maribeth dona,2009-06-13,33,1103340,0.08,88267.0,office supplies,storage & organization,2009,6,0.0799998187322131
4183,37510,order finished,richard bierner,2009-03-08,15,4932040,0.02,98641.0,office supplies,storage & organization,2009,3,0.020000040551171522
4184,37762,order finished,anemone ratner,2012-06-06,20,270040,0.02,5401.0,office supplies,paper,2012,6,0.020000740631017627
4185,38628,order finished,nora price,2011-10-29,23,1335996,0.06,80160.0,technology,telephones & communication,2011,10,0.06000017964125641
4186,38848,order finished,nora price,2012-12-16,6,519040,0.06,31142.0,office supplies,binders & binder accessories,2012,12,0.05999922934648582
4187,38950,order finished,nora price,2011-07-02,24,218460,0.02,4369.0,office supplies,binders & binder accessories,2011,7,0.019999084500595076
4188,39521,order finished,jim epp,2009-08-09,28,224700,0.1,22470.0,office supplies,labels,2009,8,0.1
4189,40289,order finished,muhammed yedwab,2012-11-26,26,156180,0.01,1562.0,office supplies,labels,2012,11,0.010001280573697017
4190,40775,order finished,liz mac kendrick,2010-11-17,23,559260,0.07,39148.0,furniture,office furnishings,2010,11,0.06999964238457962
4191,41094,order finished,maribeth schnelling,2009-01-06,46,597940,0.09,53815.0,office supplies,paper,2009,1,0.09000066896344115
4192,41351,order finished,katherine hughes,2010-09-23,48,16546559,0.08,1323725.0,technology,telephones & communication,2010,9,0.08000001692194733
4193,41605,order finished,nora price,2010-12-25,4,229140,0.02,4583.0,office supplies,binders & binder accessories,2010,12,0.020000872828838265
4194,41667,order finished,richard bierner,2012-06-20,18,2124439,0.03,63733.0,technology,telephones & communication,2012,6,0.029999919978874422
4195,42982,order finished,brendan sweed,2012-07-27,12,2636680,0.02,52734.0,furniture,office furnishings,2012,7,0.02000015170593322
4196,44167,order finished,jim epp,2012-01-30,23,6388100,0.08,511048.0,office supplies,storage & organization,2012,1,0.08
4197,44997,order finished,katherine hughes,2011-09-28,46,176200,0.03,5286.0,furniture,office furnishings,2011,9,0.03
4198,45408,order finished,maribeth dona,2010-12-26,25,1433980,0.05,71699.0,technology,computer peripherals,2010,12,0.05
4199,45924,order finished,laurel elliston,2010-12-21,1,54880,0.02,1098.0,office supplies,binders & binder accessories,2010,12,0.02000728862973761
4200,46565,order finished,laurel elliston,2011-06-22,16,9382540,0.05,469127.0,office supplies,appliances,2011,6,0.05
4201,47173,order finished,aleksandra gannaway,2009-09-01,41,554149,0.03,16624.0,technology,telephones & communication,2009,9,0.029999151852660565
4202,47271,order returned,liz mac kendrick,2011-07-28,44,442840,0.03,13285.0,technology,computer peripherals,2011,7,0.02999954836961431
4203,47815,order finished,jim epp,2012-12-30,45,1161920,0.08,92954.0,furniture,office furnishings,2012,12,0.08000034425778023
4204,47909,order finished,dean percer,2010-03-09,38,370380,0.07,25927.0,office supplies,paper,2010,3,0.07000107997192073
4205,48609,order finished,pauline johnson,2010-02-24,26,352680,0.0,0.0,office supplies,paper,2010,2,0.0
4206,48643,order finished,laurel elliston,2012-10-18,14,18343420,0.06,1100605.0,technology,office machines,2012,10,0.05999998909690778
4207,49380,order finished,jocasta rupert,2012-05-04,11,44290740,0.02,885815.0,technology,office machines,2012,5,0.020000004515616582
4208,49607,order finished,georgia rosenberg,2009-05-04,6,2113287,0.06,126797.0,technology,telephones & communication,2009,5,0.05999989589677124
4209,49862,order finished,nora price,2012-09-12,24,151460,0.07,10602.0,office supplies,labels,2012,9,0.06999867951934505
4210,50209,order finished,brendan sweed,2010-09-10,34,3726040,0.03,111781.0,office supplies,paper,2010,9,0.029999946323710964
4211,50432,order returned,jim epp,2009-06-07,7,4322720,0.02,86454.0,furniture,chairs & chairmats,2009,6,0.019999907465669764
4212,50500,order finished,lisa de cherney,2011-09-06,11,129720,0.0,0.0,office supplies,paper,2011,9,0.0
4213,50626,order finished,dean percer,2009-10-20,18,6534820,0.0,0.0,furniture,bookcases,2009,10,0.0
4214,50657,order finished,aleksandra gannaway,2011-12-18,40,630900,0.01,6309.0,office supplies,binders & binder accessories,2011,12,0.01
4215,51175,order finished,katherine hughes,2012-08-14,28,2270480,0.06,136229.0,office supplies,appliances,2012,8,0.06000008808710053
4216,51202,order finished,jim epp,2012-04-13,4,61780,0.06,3707.0,office supplies,paper,2012,4,0.06000323729362253
4217,51488,order finished,liz mac kendrick,2010-05-02,31,3123920,0.03,93718.0,office supplies,appliances,2010,5,0.030000128044252092
4218,51873,order finished,muhammed yedwab,2009-05-06,29,531840,0.04,21274.0,office supplies,paper,2009,5,0.04000075210589651
4219,53222,order finished,nora price,2009-10-19,2,43420,0.07,3039.0,office supplies,paper,2009,10,0.06999078765545831
4220,54146,order finished,laurel elliston,2010-10-18,3,249500,0.06,14970.0,technology,computer peripherals,2010,10,0.06
4221,55335,order finished,muhammed yedwab,2012-09-15,30,17368460,0.05,868423.0,furniture,tables,2012,9,0.05
4222,55525,order finished,liz mac kendrick,2009-05-08,1,582800,0.06,34968.0,technology,computer peripherals,2009,5,0.06
4223,55746,order finished,georgia rosenberg,2009-06-30,29,649500,0.07,45465.0,office supplies,storage & organization,2009,6,0.07
4224,56960,order finished,jim epp,2009-08-06,48,5569659,0.01,55697.0,technology,telephones & communication,2009,8,0.010000073613124251
4225,57059,order finished,liz mac kendrick,2011-06-01,50,424240,0.01,4242.0,office supplies,binders & binder accessories,2011,6,0.009999057137469358
4226,57568,order finished,jim epp,2010-06-17,38,1185080,0.07,82956.0,office supplies,envelopes,2010,6,0.07000033752995578
4227,57798,order finished,nora price,2012-09-15,20,6101620,0.01,61016.0,furniture,bookcases,2012,9,0.00999996722181978
4228,58273,order finished,liz mac kendrick,2010-06-20,31,489800,0.08,39184.0,technology,computer peripherals,2010,6,0.08
4229,58693,order finished,bruce stewart,2009-10-21,50,1753280,0.0,0.0,office supplies,binders & binder accessories,2009,10,0.0
4230,58818,order returned,james galang,2009-04-15,41,1996100,0.01,19961.0,technology,computer peripherals,2009,4,0.01
4231,59171,order returned,phillip breyer,2011-09-12,39,210140,0.08,16811.0,office supplies,pens & art supplies,2011,9,0.07999904825354526
4232,59271,order finished,lynn smith,2011-04-25,40,1260760,0.02,25215.0,office supplies,appliances,2011,4,0.019999841365525555
4233,59680,order returned,katherine hughes,2012-06-18,15,35540,0.05,1777.0,technology,computer peripherals,2012,6,0.05
4234,97,order finished,craig yedwab,2010-01-28,26,151140,0.03,4534.0,office supplies,labels,2010,1,0.029998676723567555
4235,323,order finished,dario medina,2009-03-25,20,216180,0.07,15133.0,office supplies,envelopes,2009,3,0.07000185030992691
4236,1095,order finished,ed braxton,2011-08-21,28,284360,0.07,19905.0,office supplies,paper,2011,8,0.06999929666619778
4237,2562,order returned,cindy chapman,2012-07-31,28,129640,0.02,2593.0,technology,computer peripherals,2012,7,0.02000154273372416
4238,4099,order finished,ed braxton,2012-08-20,42,3383020,0.08,270642.0,office supplies,storage & organization,2012,8,0.08000011823755106
4239,5509,order finished,ashley jarboe,2009-04-07,11,136920,0.02,2738.0,office supplies,envelopes,2009,4,0.01999707858603564
4240,8132,order finished,benjamin farhat,2009-05-14,46,458700,0.08,36696.0,technology,computer peripherals,2009,5,0.08
4241,8868,order finished,cindy chapman,2009-01-28,3,380900,0.02,7618.0,office supplies,appliances,2009,1,0.02
4242,10213,order finished,dianna vittorini,2011-02-17,12,929140,0.04,37166.0,technology,computer peripherals,2011,2,0.04000043050562886
4243,10884,order finished,cindy chapman,2009-11-25,24,5051975,0.09,454678.0,technology,telephones & communication,2009,11,0.09000004948559721
4244,11843,order finished,cindy chapman,2009-07-17,42,9986840,0.03,299605.0,technology,office machines,2009,7,0.029999979973645317
4245,12099,order finished,cindy stewart,2009-09-11,1,35180,0.06,2111.0,office supplies,labels,2009,9,0.06000568504832291
4246,12418,order finished,ed braxton,2012-02-18,38,598020,0.09,53822.0,office supplies,storage & organization,2012,2,0.09000033443697535
4247,13923,order finished,ed braxton,2012-07-08,39,440180,0.04,17607.0,office supplies,appliances,2012,7,0.039999545640419826
4248,14439,order finished,cindy stewart,2012-08-30,27,2857280,0.09,257155.0,office supplies,paper,2012,8,0.08999993000335983
4249,16643,order finished,quincy jones,2010-04-11,40,625260,0.01,6253.0,office supplies,labels,2010,4,0.01000063973387071
4250,16807,order finished,quincy jones,2012-01-15,48,3171200,0.08,253696.0,office supplies,paper,2012,1,0.08
4251,16864,order returned,cindy chapman,2012-10-29,42,25674220,0.05,1283711.0,furniture,tables,2012,10,0.05
4252,18147,order finished,bruce degenhardt,2009-07-17,42,164060,0.0,0.0,office supplies,binders & binder accessories,2009,7,0.0
4253,18918,order finished,quincy jones,2012-10-27,7,12725880,0.1,1272588.0,technology,office machines,2012,10,0.1
4254,18919,order returned,rob williams,2009-06-28,39,1478560,0.0,0.0,office supplies,appliances,2009,6,0.0
4255,19104,order finished,quincy jones,2010-08-10,48,10171814,0.03,305154.0,technology,telephones & communication,2010,8,0.029999958709429803
4256,19207,order finished,cindy chapman,2012-03-15,23,132040,0.1,13204.0,office supplies,labels,2012,3,0.1
4257,19840,order finished,dianna vittorini,2010-05-24,25,16541140,0.08,1323291.0,technology,office machines,2010,5,0.07999998790893494
4258,19943,order finished,benjamin patterson,2009-11-24,16,3919840,0.07,274389.0,furniture,tables,2009,11,0.07000005102249071
4259,20002,order finished,dianna vittorini,2012-08-12,9,82060,0.1,8206.0,technology,computer peripherals,2012,8,0.1
4260,20066,order finished,anna chung,2012-09-02,3,81580,0.02,1632.0,office supplies,envelopes,2012,9,0.020004903162539837
4261,20615,order finished,benjamin farhat,2012-04-15,29,302180,0.02,6044.0,office supplies,paper,2012,4,0.020001323714342444
4262,20864,order returned,dianna vittorini,2011-12-06,19,502900,0.06,30174.0,furniture,office furnishings,2011,12,0.06
4263,20868,order finished,rob williams,2010-10-09,9,3218380,0.03,96551.0,office supplies,storage & organization,2010,10,0.029999875713868467
4264,21541,order finished,quincy jones,2009-10-08,43,6089400,0.04,243576.0,furniture,bookcases,2009,10,0.04
4265,22661,order returned,dianna vittorini,2010-09-26,11,36520,0.05,1826.0,office supplies,pens & art supplies,2010,9,0.05
4266,22689,order finished,benjamin farhat,2011-10-09,39,4810000,0.1,481000.0,office supplies,appliances,2011,10,0.1
4267,23361,order finished,benjamin patterson,2010-07-03,2,6460,0.06,388.0,office supplies,rubber bands,2010,7,0.060061919504643964
4268,23396,order finished,quincy jones,2010-06-18,30,22962060,0.08,1836965.0,technology,office machines,2010,6,0.08000000871001992
4269,23427,order finished,cindy chapman,2011-08-08,30,885520,0.09,79697.0,office supplies,binders & binder accessories,2011,8,0.09000022585599422
4270,23751,order finished,ricardo block,2009-03-18,44,20728720,0.01,207287.0,furniture,bookcases,2009,3,0.009999990351550891
4271,23943,order finished,cindy stewart,2011-06-23,24,753060,0.03,22592.0,office supplies,pens & art supplies,2011,6,0.03000026558308767
4272,24608,order finished,quincy jones,2012-08-14,50,394720,0.07,27630.0,office supplies,binders & binder accessories,2012,8,0.06999898662342927
4273,25507,order finished,ed braxton,2009-08-05,8,1110400,0.06,66624.0,office supplies,storage & organization,2009,8,0.06
4274,25509,order finished,quincy jones,2009-05-22,43,424560,0.06,25474.0,office supplies,binders & binder accessories,2009,5,0.06000094215187488
4275,25952,order returned,ed braxton,2010-09-04,50,5728201,0.03,171846.0,technology,telephones & communication,2010,9,0.029999994762753612
4276,26336,order finished,benjamin farhat,2012-05-26,39,3033640,0.1,303364.0,technology,computer peripherals,2012,5,0.1
4277,27558,order finished,cindy chapman,2011-07-07,21,846480,0.1,84648.0,office supplies,binders & binder accessories,2011,7,0.1
4278,27969,order finished,ed braxton,2010-06-08,43,11355740,0.04,454230.0,furniture,bookcases,2010,6,0.04000003522447679
4279,29637,order finished,bruce degenhardt,2009-05-25,34,1196380,0.09,107674.0,technology,office machines,2009,5,0.08999983282903426
4280,30469,order returned,cindy chapman,2012-12-25,46,608520,0.1,60852.0,office supplies,pens & art supplies,2012,12,0.1
4281,31460,order finished,benjamin patterson,2012-08-26,9,1981340,0.08,158507.0,office supplies,storage & organization,2012,8,0.07999989905821313
4282,31939,order finished,ashley jarboe,2011-06-25,13,3013675,0.07,210957.0,technology,telephones & communication,2011,6,0.0699999170448041
4283,33826,order finished,ashley jarboe,2010-12-19,13,371660,0.03,11150.0,furniture,office furnishings,2010,12,0.030000538126244418
4284,34151,order finished,craig yedwab,2011-09-09,26,8194289,0.1,819429.0,technology,telephones & communication,2011,9,0.10000001220362133
4285,34659,order finished,cindy chapman,2012-11-19,42,518860,0.0,0.0,office supplies,binders & binder accessories,2012,11,0.0
4286,35200,order finished,ricardo block,2009-02-05,15,300480,0.08,24038.0,furniture,office furnishings,2009,2,0.07999866879659212
4287,35456,order finished,cindy chapman,2012-11-01,37,92740,0.03,2782.0,office supplies,rubber bands,2012,11,0.02999784343325426
4288,35840,order finished,ashley jarboe,2010-05-29,36,346160,0.04,13846.0,office supplies,labels,2010,5,0.03999884446498729
4289,36069,order finished,ashley jarboe,2009-12-05,13,906180,0.09,81556.0,office supplies,envelopes,2009,12,0.08999977929329714
4290,36640,order finished,benjamin patterson,2011-11-18,18,832780,0.06,49967.0,technology,computer peripherals,2011,11,0.06000024015946589
4291,36931,order finished,ashley jarboe,2011-01-19,46,361120,0.1,36112.0,office supplies,pens & art supplies,2011,1,0.1
4292,37543,order finished,ed braxton,2011-12-31,6,483700,0.01,4837.0,office supplies,pens & art supplies,2011,12,0.01
4293,39111,order finished,cindy stewart,2011-07-25,1,364800,0.09,32832.0,office supplies,storage & organization,2011,7,0.09
4294,39139,order finished,ed braxton,2010-11-13,6,1254906,0.07,87843.0,technology,telephones & communication,2010,11,0.06999966531357728
4295,39490,order returned,ashley jarboe,2012-08-12,38,912060,0.02,18241.0,office supplies,pens & art supplies,2012,8,0.019999780716180953
4296,39938,order finished,cindy chapman,2012-06-10,5,338540,0.1,33854.0,office supplies,pens & art supplies,2012,6,0.1
4297,40098,order finished,dianna vittorini,2012-02-05,46,1114700,0.0,0.0,office supplies,binders & binder accessories,2012,2,0.0
4298,41056,order finished,dario medina,2012-03-26,4,275080,0.08,22006.0,technology,computer peripherals,2012,3,0.07999854587756289
4299,42115,order finished,ed braxton,2012-02-18,21,1347840,0.01,13478.0,technology,computer peripherals,2012,2,0.009999703228869896
4300,43459,order finished,ed braxton,2011-11-07,26,27811760,0.05,1390588.0,technology,office machines,2011,11,0.05
4301,45476,order finished,ashley jarboe,2012-04-18,48,2111960,0.07,147837.0,office supplies,appliances,2012,4,0.06999990530123676
4302,45958,order finished,dario medina,2011-05-25,28,35198780,0.03,1055963.0,technology,copiers & fax,2011,5,0.029999988635969768
4303,47591,order finished,dario medina,2012-01-02,27,558800,0.1,55880.0,office supplies,storage & organization,2012,1,0.1
4304,49764,order finished,benjamin farhat,2010-10-03,37,790740,0.07,55352.0,office supplies,"scissors, rulers & trimmers",2010,10,0.0700002529276374
4305,50118,order finished,dianna vittorini,2010-03-18,19,674760,0.0,0.0,furniture,tables,2010,3,0.0
4306,50183,order finished,dario medina,2010-05-24,20,233100,0.09,20979.0,office supplies,envelopes,2010,5,0.09
4307,50786,order finished,cindy stewart,2009-10-12,4,975440,0.06,58526.0,technology,office machines,2009,10,0.05999958992864758
4308,50978,order finished,cindy stewart,2012-03-31,4,1632180,0.05,81609.0,office supplies,storage & organization,2012,3,0.05
4309,50983,order finished,bruce degenhardt,2011-06-28,39,6126200,0.06,367572.0,office supplies,storage & organization,2011,6,0.06
4310,52002,order finished,cindy stewart,2009-06-04,11,4979700,0.06,298782.0,furniture,tables,2009,6,0.06
4311,52227,order finished,trudy bell,2009-02-12,37,481040,0.05,24052.0,office supplies,paper,2009,2,0.05
4312,52261,order finished,bruce degenhardt,2011-04-21,49,20522500,0.02,410450.0,furniture,tables,2011,4,0.02
4313,52743,order finished,ashley jarboe,2010-07-04,46,11398440,0.09,1025860.0,technology,office machines,2010,7,0.09000003509252143
4314,53120,order finished,cindy chapman,2012-05-17,5,45500,0.09,4095.0,office supplies,paper,2012,5,0.09
4315,53920,order finished,anna chung,2009-03-18,18,866620,0.05,43331.0,office supplies,storage & organization,2009,3,0.05
4316,54630,order finished,rob williams,2012-08-10,11,146440,0.06,8786.0,office supplies,paper,2012,8,0.05999726850587271
4317,55299,order finished,quincy jones,2012-03-30,20,44560,0.09,4010.0,office supplies,rubber bands,2012,3,0.08999102333931777
4318,55520,order finished,dario medina,2011-05-07,43,1051540,0.08,84123.0,technology,office machines,2011,5,0.07999980980276547
4319,55653,order finished,benjamin farhat,2010-11-26,34,30305100,0.05,1515255.0,technology,office machines,2010,11,0.05
4320,56577,order finished,quincy jones,2011-11-02,30,14994160,0.02,299883.0,furniture,tables,2011,11,0.019999986661473533
4321,56711,order finished,trudy bell,2011-02-06,25,2558900,0.01,25589.0,office supplies,paper,2011,2,0.01
4322,56769,order returned,cindy stewart,2010-11-29,11,911180,0.02,18224.0,furniture,office furnishings,2010,11,0.020000438991198227
4323,57440,order returned,rob williams,2010-07-23,12,2342464,0.04,93699.0,technology,telephones & communication,2010,7,0.040000187836397916
4324,57889,order finished,trudy bell,2010-04-07,39,1446615,0.01,14466.0,technology,telephones & communication,2010,4,0.00999989630966083
4325,58564,order finished,benjamin farhat,2012-11-12,49,206060,0.07,14424.0,office supplies,"scissors, rulers & trimmers",2012,11,0.06999902940891002
4326,59072,order returned,dianna vittorini,2009-05-25,12,157880,0.03,4736.0,office supplies,binders & binder accessories,2009,5,0.029997466430200154
4327,59652,order returned,anna chung,2011-01-27,17,624070,0.05,31204.0,technology,telephones & communication,2011,1,0.050000801192173955
4328,59783,order finished,cindy chapman,2010-08-19,36,154860,0.01,1549.0,office supplies,"scissors, rulers & trimmers",2010,8,0.010002582978173835
4329,195,order finished,brad thomas,2010-12-27,34,2631480,0.03,78944.0,office supplies,pens & art supplies,2010,12,0.029999847994284585
4330,224,order finished,bart folk,2009-06-17,25,369720,0.09,33275.0,furniture,office furnishings,2009,6,0.09000054094990804
4331,263,order finished,paul lucas,2009-05-16,25,273540,0.09,24619.0,office supplies,binders & binder accessories,2009,5,0.09000146230898588
4332,353,order finished,dean percer,2010-12-30,21,93880,0.02,1878.0,office supplies,pens & art supplies,2010,12,0.020004260758414997
4333,417,order finished,robert barroso,2009-02-05,39,30521560,0.07,2136509.0,technology,office machines,2009,2,0.069999993447255
4334,448,order finished,brad thomas,2011-08-20,22,2324801,0.09,209232.0,technology,telephones & communication,2011,8,0.08999996128700909
4335,871,order finished,david kendrick,2011-11-14,17,209880,0.06,12593.0,furniture,office furnishings,2011,11,0.06000095292548123
4336,929,order finished,luke foster,2012-10-01,21,455320,0.04,18213.0,technology,computer peripherals,2012,10,0.04000043925151542
4337,967,order finished,maureen gastineau,2012-06-20,6,181120,0.03,5434.0,technology,office machines,2012,6,0.03000220848056537
4338,1575,order finished,dave poirier,2011-09-12,26,267300,0.05,13365.0,office supplies,paper,2011,9,0.05
4339,1637,order finished,aleksandra gannaway,2011-02-07,36,2451040,0.1,245104.0,office supplies,storage & organization,2011,2,0.1
4340,1888,order finished,kean thornton,2010-10-30,38,2528920,0.0,0.0,furniture,tables,2010,10,0.0
4341,2052,order returned,rob lucas,2012-04-12,23,215860,0.0,0.0,office supplies,binders & binder accessories,2012,4,0.0
4342,2055,order returned,nora paige,2010-09-03,7,132820,0.05,6641.0,office supplies,envelopes,2010,9,0.05
4343,2309,order finished,eric barreto,2011-09-03,7,54020,0.05,2701.0,office supplies,binders & binder accessories,2011,9,0.05
4344,2341,order finished,sara luxemburg,2010-05-29,29,314980,0.09,28348.0,office supplies,paper,2010,5,0.0899993650390501
4345,2436,order finished,adam hart,2011-09-10,14,660420,0.07,46229.0,office supplies,paper,2011,9,0.06999939432482359
4346,2500,order returned,bobby elias,2012-08-14,5,45120,0.04,1805.0,office supplies,binders & binder accessories,2012,8,0.040004432624113476
4347,2535,order finished,roland fjeld,2010-05-24,6,165440,0.08,13235.0,technology,computer peripherals,2010,5,0.07999879110251451
4348,2658,order finished,bill shonely,2011-09-22,34,459020,0.04,18361.0,office supplies,paper,2011,9,0.04000043571086227
4349,2725,order finished,dave poirier,2009-05-20,39,4356862,0.01,43569.0,technology,telephones & communication,2009,5,0.010000087218736789
4350,2756,order finished,denny ordway,2009-04-17,25,2689760,0.06,161386.0,technology,computer peripherals,2009,4,0.06000014871215276
4351,2853,order finished,bill tyler,2009-05-04,25,8507300,0.05,425365.0,office supplies,storage & organization,2009,5,0.05
4352,2914,order finished,maureen gastineau,2010-03-02,3,125760,0.09,11318.0,office supplies,paper,2010,3,0.08999681933842239
4353,3008,order finished,charles crestani,2011-11-07,41,13663440,0.01,136634.0,office supplies,envelopes,2011,11,0.009999970724795512
4354,3042,order finished,christy brittain,2009-11-20,26,207740,0.1,20774.0,office supplies,pens & art supplies,2009,11,0.1
4355,3175,order finished,bradley drucker,2009-07-14,23,7107240,0.07,497507.0,office supplies,storage & organization,2009,7,0.07000002814031889
4356,3300,order returned,bryan spruell,2011-07-14,6,184040,0.1,18404.0,technology,computer peripherals,2011,7,0.1
4357,3328,order finished,adam hart,2012-11-18,12,3472820,0.1,347282.0,furniture,tables,2012,11,0.1
4358,3525,order returned,bryan spruell,2011-12-21,38,230860,0.0,0.0,office supplies,pens & art supplies,2011,12,0.0
4359,3526,order finished,tom prescott,2011-03-15,20,492120,0.08,39370.0,furniture,office furnishings,2011,3,0.08000081280988376
4360,3621,order finished,eric barreto,2010-05-05,14,167740,0.06,10064.0,office supplies,envelopes,2010,5,0.05999761535710028
4361,3649,order finished,brad thomas,2009-07-05,8,158840,0.01,1588.0,office supplies,binders & binder accessories,2009,7,0.009997481742634097
4362,3814,order finished,thomas thornton,2011-02-21,43,2450820,0.04,98033.0,office supplies,storage & organization,2011,2,0.04000008160534026
4363,3911,order finished,bobby elias,2011-03-16,24,741440,0.1,74144.0,office supplies,storage & organization,2011,3,0.1
4364,4134,order finished,anthony garverick,2011-01-11,48,12806780,0.01,128068.0,furniture,bookcases,2011,1,0.010000015616728015
4365,4230,order returned,tamara willingham,2012-03-03,18,818320,0.05,40916.0,furniture,office furnishings,2012,3,0.05
4366,4324,order finished,dan campbell,2011-07-16,28,2330660,0.04,93226.0,office supplies,pens & art supplies,2011,7,0.03999982837479512
4367,4581,order finished,thea hendricks,2012-09-03,25,4650840,0.02,93017.0,office supplies,envelopes,2012,9,0.020000043002984406
4368,4706,order finished,bradley drucker,2012-12-28,30,4233400,0.02,84668.0,office supplies,binders & binder accessories,2012,12,0.02
4369,4738,order returned,david kendrick,2012-04-07,2,20780,0.02,416.0,office supplies,rubber bands,2012,4,0.02001924927815207
4370,4771,order finished,christy brittain,2012-12-13,4,271856,0.04,10874.0,furniture,tables,2012,12,0.03999911717968336
4371,4804,order finished,kean thornton,2012-01-27,13,927660,0.0,0.0,technology,computer peripherals,2012,1,0.0
4372,4870,order finished,luke foster,2009-08-05,44,34496180,0.08,2759694.0,furniture,tables,2009,8,0.0799999884045132
